"Date","Price","Open","High","Low","Vol.","Change %"
"03/11/2019","26.75","26.75","26.75","26.75","","-0.93%"
"03/08/2019","27.00","27.00","27.00","27.00","","-0.37%"
"03/07/2019","27.10","27.10","27.10","27.10","","0.00%"
"03/06/2019","27.10","27.10","27.10","27.10","","-0.73%"
"03/05/2019","27.30","27.30","27.30","27.30","","-0.18%"
"03/04/2019","27.35","27.35","27.35","27.35","","-0.73%"
"03/01/2019","27.55","27.55","27.55","27.55","","-6.23%"
"02/28/2019","29.38","29.38","29.38","29.38","","1.84%"
"02/27/2019","28.85","28.85","28.85","28.85","","-0.35%"
"02/26/2019","28.95","28.95","28.95","28.95","","-1.19%"
"02/25/2019","29.30","29.30","29.30","29.30","","2.45%"
"02/22/2019","28.60","28.60","28.60","28.60","","-0.52%"
"02/21/2019","28.75","28.75","28.75","28.75","","1.23%"
"02/20/2019","28.40","28.40","28.40","28.40","","-0.35%"
"02/19/2019","28.50","28.50","28.50","28.50","","0.88%"
"02/15/2019","28.25","28.25","28.25","28.25","","1.25%"
"02/14/2019","27.90","27.90","27.90","27.90","","-1.06%"
"02/13/2019","28.20","28.20","28.20","28.20","","-1.23%"
"02/12/2019","28.55","28.55","28.55","28.55","","0.18%"
"02/11/2019","28.50","28.50","28.50","28.50","","1.06%"
"02/08/2019","28.20","28.20","28.20","28.20","","0.89%"
"02/07/2019","27.95","27.95","27.95","27.95","","-1.58%"
"02/06/2019","28.40","28.40","28.40","28.40","","-0.35%"
"02/05/2019","28.50","28.50","28.50","28.50","","0.53%"
"02/04/2019","28.35","28.35","28.35","28.35","","-3.74%"
"02/01/2019","29.45","29.45","29.45","29.45","","-1.01%"
"01/31/2019","29.75","29.75","29.75","29.75","","-3.88%"
"01/30/2019","30.95","30.95","30.95","30.95","","-5.64%"
"01/29/2019","32.80","32.80","32.80","32.80","","-2.38%"
"01/28/2019","33.60","33.60","33.60","33.60","","-17.75%"
"01/25/2019","40.85","40.85","40.85","40.85","","-6.09%"
"01/24/2019","43.50","43.50","43.50","43.50","","8.07%"
"01/23/2019","40.25","40.25","40.25","40.25","","-2.78%"
"01/22/2019","41.40","41.40","41.40","41.40","","-20.31%"
"01/18/2019","51.95","51.95","51.95","51.95","","4.32%"
"01/17/2019","49.80","49.80","49.80","49.80","","1.32%"
"01/16/2019","49.15","49.15","49.15","49.15","","-5.66%"
"01/15/2019","52.10","52.10","52.10","52.10","","-0.29%"
"01/14/2019","52.25","52.25","52.25","52.25","","21.09%"
"01/11/2019","43.15","43.15","43.15","43.15","","5.89%"
"01/10/2019","40.75","40.75","40.75","40.75","","0.12%"
"01/09/2019","40.70","40.70","40.70","40.70","","2.13%"
"01/08/2019","39.85","39.85","39.85","39.85","","4.32%"
"01/07/2019","38.20","38.20","38.20","38.20","","-2.68%"
"01/04/2019","39.25","39.25","39.25","39.25","","3.56%"
"01/03/2019","37.90","37.90","37.90","37.90","","-4.05%"
"01/02/2019","39.50","39.50","39.50","39.50","","14.06%"
"12/31/2018","34.63","34.63","34.63","34.63","","-14.49%"
"12/28/2018","40.50","40.50","40.50","40.50","","-9.60%"
"12/27/2018","44.80","44.80","44.80","44.80","","-2.82%"
"12/26/2018","46.10","46.10","46.10","46.10","","-8.53%"
"12/24/2018","50.40","50.40","50.40","50.40","","0.00%"
"12/21/2018","50.40","50.40","50.40","50.40","","0.50%"
"12/20/2018","50.15","50.15","50.15","50.15","","-1.67%"
"12/19/2018","51.00","51.00","51.00","51.00","","-0.49%"
"12/18/2018","51.25","51.25","51.25","51.25","","3.85%"
"12/17/2018","49.35","49.35","49.35","49.35","","-6.53%"
"12/14/2018","52.80","52.80","52.80","52.80","","-6.38%"
"12/13/2018","56.40","56.40","56.40","56.40","","0.09%"
"12/12/2018","56.35","56.35","56.35","56.35","","-3.26%"
"12/11/2018","58.25","58.25","58.25","58.25","","-0.85%"
"12/10/2018","58.75","58.75","58.75","58.75","","2.44%"
"12/07/2018","57.35","57.35","57.35","57.35","","2.41%"
"12/06/2018","56.00","56.00","56.00","56.00","","-0.97%"
"12/05/2018","56.55","56.55","56.55","56.55","","3.76%"
"12/04/2018","54.50","54.50","54.50","54.50","","3.22%"
"12/03/2018","52.80","52.80","52.80","52.80","0.39K","35.11%"
"11/30/2018","39.08","39.08","39.08","39.08","","-3.03%"
"11/29/2018","40.30","40.30","40.30","40.30","","4.00%"
"11/28/2018","38.75","38.75","38.75","38.75","","1.71%"
"11/27/2018","38.10","38.10","38.10","38.10","","-1.55%"
"11/26/2018","38.70","38.70","38.70","38.70","","-9.90%"
"11/23/2018","42.95","42.95","42.95","42.95","","0.12%"
"11/21/2018","42.90","42.90","42.90","42.90","","-2.61%"
"11/20/2018","44.05","44.05","44.05","44.05","","-3.93%"
"11/19/2018","45.85","45.85","45.85","45.85","","4.92%"
"11/16/2018","43.70","43.70","43.70","43.70","","2.82%"
"11/15/2018","42.50","42.50","42.50","42.50","","-7.61%"
"11/14/2018","46.00","46.00","46.00","46.00","","16.46%"
"11/13/2018","39.50","39.50","39.50","39.50","","6.61%"
"11/12/2018","37.05","37.05","37.05","37.05","","-0.27%"
"11/09/2018","37.15","37.15","37.15","37.15","","3.63%"
"11/08/2018","35.85","35.85","35.85","35.85","","0.70%"
"11/07/2018","35.60","35.60","35.60","35.60","","0.14%"
"11/06/2018","35.55","35.55","35.55","35.55","","0.57%"
"11/05/2018","35.35","35.35","35.35","35.35","","5.37%"
"11/02/2018","33.55","33.55","33.55","33.55","","1.36%"
"11/01/2018","33.10","33.10","33.10","33.10","","18.17%"
"10/31/2018","28.01","28.01","28.01","28.01","","0.76%"
"10/30/2018","27.80","27.80","27.80","27.80","","0.18%"
"10/29/2018","27.75","27.75","27.75","27.75","","-0.18%"
"10/26/2018","27.80","27.80","27.80","27.80","","-0.18%"
"10/25/2018","27.85","27.85","27.85","27.85","","0.54%"
"10/24/2018","27.70","27.70","27.70","27.70","","0.00%"
"10/23/2018","27.70","27.70","27.70","27.70","","1.09%"
"10/22/2018","27.40","27.40","27.40","27.40","","-0.90%"
"10/19/2018","27.65","27.65","27.65","27.65","","0.18%"
"10/18/2018","27.60","27.60","27.60","27.60","","-1.08%"
"10/17/2018","27.90","27.90","27.90","27.90","","0.54%"
"10/16/2018","27.75","27.75","27.75","27.75","","-0.89%"
"10/15/2018","28.00","28.00","28.00","28.00","","1.45%"
"10/12/2018","27.60","27.60","27.60","27.60","","0.36%"
"10/11/2018","27.50","27.50","27.50","27.50","","-0.72%"
"10/10/2018","27.70","27.70","27.70","27.70","","0.18%"
"10/09/2018","27.65","27.65","27.65","27.65","","0.55%"
"10/08/2018","27.50","27.50","27.50","27.50","","1.48%"
"10/05/2018","27.10","27.10","27.10","27.10","","-1.63%"
"10/04/2018","27.55","27.55","27.55","27.55","","-1.08%"
"10/03/2018","27.85","27.85","27.85","27.85","","0.72%"
"10/02/2018","27.65","27.65","27.65","27.65","","0.18%"
"10/01/2018","27.60","27.60","27.60","27.60","","2.30%"
"09/28/2018","26.98","26.98","26.98","26.98","","-0.63%"
"09/27/2018","27.15","27.15","27.15","27.15","","-0.73%"
"09/26/2018","27.35","27.35","27.35","27.35","","0.00%"
"09/25/2018","27.35","27.35","27.35","27.35","","-0.36%"
"09/24/2018","27.45","27.45","27.45","27.45","","-0.72%"
"09/21/2018","27.65","27.65","27.65","27.65","","-1.25%"
"09/20/2018","28.00","28.00","28.00","28.00","","0.00%"
"09/19/2018","28.00","28.00","28.00","28.00","","0.18%"
"09/18/2018","27.95","27.95","27.95","27.95","","0.54%"
"09/17/2018","27.80","27.80","27.80","27.80","","2.96%"
"09/14/2018","27.00","27.00","27.00","27.00","","-0.37%"
"09/13/2018","27.10","27.10","27.10","27.10","","0.74%"
"09/12/2018","26.90","26.90","26.90","26.90","","0.37%"
"09/11/2018","26.80","26.80","26.80","26.80","","0.37%"
"09/10/2018","26.70","26.70","26.70","26.70","","0.00%"
"09/07/2018","26.70","26.70","26.70","26.70","","0.00%"
"09/06/2018","26.70","26.70","26.70","26.70","","-0.56%"
"09/05/2018","26.85","26.85","26.85","26.85","","-1.29%"
"09/04/2018","27.20","27.20","27.20","27.20","","0.18%"
"08/31/2018","27.15","27.15","27.15","27.15","","0.00%"
"08/30/2018","27.15","27.15","27.15","27.15","","1.12%"
"08/29/2018","26.85","26.85","26.85","26.85","","2.29%"
"08/28/2018","26.25","26.25","26.25","26.25","","-0.19%"
"08/27/2018","26.30","26.30","26.30","26.30","","-1.13%"
"08/24/2018","26.60","26.60","26.60","26.60","","-0.56%"
"08/23/2018","26.75","26.75","26.75","26.75","","0.00%"
"08/22/2018","26.75","26.75","26.75","26.75","","-0.56%"
"08/21/2018","26.90","26.90","26.90","26.90","","2.09%"
"08/20/2018","26.35","26.35","26.35","26.35","","0.96%"
"08/17/2018","26.10","26.10","26.10","26.10","","1.16%"
"08/16/2018","25.80","25.80","25.80","25.80","","0.00%"
"08/15/2018","25.80","25.80","25.80","25.80","","0.00%"
"08/14/2018","25.80","25.80","25.80","25.80","","-0.19%"
"08/13/2018","25.85","25.85","25.85","25.85","","0.39%"
"08/10/2018","25.75","25.75","25.75","25.75","","-0.58%"
"08/09/2018","25.90","25.90","25.90","25.90","","0.00%"
"08/08/2018","25.90","25.90","25.90","25.90","","0.19%"
"08/07/2018","25.85","25.85","25.85","25.85","","1.17%"
"08/06/2018","25.55","25.55","25.55","25.55","","0.79%"
"08/03/2018","25.35","25.35","25.35","25.35","","0.60%"
"08/02/2018","25.20","25.20","25.20","25.20","","0.20%"
"08/01/2018","25.15","25.15","25.15","25.15","","-1.37%"
"07/31/2018","25.50","25.50","25.50","25.50","","0.59%"
"07/30/2018","25.35","25.35","25.35","25.35","","-0.20%"
"07/27/2018","25.40","25.40","25.40","25.40","","-0.39%"
"07/26/2018","25.50","25.50","25.50","25.50","","-0.39%"
"07/25/2018","25.60","25.60","25.60","25.60","","0.00%"
"07/24/2018","25.60","25.60","25.60","25.60","","0.39%"
"07/23/2018","25.50","25.50","25.50","25.50","","-0.39%"
"07/20/2018","25.60","25.60","25.60","25.60","","0.39%"
"07/19/2018","25.50","25.50","25.50","25.50","","0.00%"
"07/18/2018","25.50","25.50","25.50","25.50","","0.20%"
"07/17/2018","25.45","25.45","25.45","25.45","","-0.78%"
"07/16/2018","25.65","25.65","25.65","25.65","","0.39%"
"07/13/2018","25.55","25.55","25.55","25.55","","-0.39%"
"07/12/2018","25.65","25.65","25.65","25.65","","-0.77%"
"07/11/2018","25.85","25.85","25.85","25.85","","0.98%"
"07/10/2018","25.60","25.60","25.60","25.60","","-0.39%"
"07/09/2018","25.70","25.70","25.70","25.70","","-0.39%"
"07/06/2018","25.80","25.80","25.80","25.80","","0.00%"
"07/05/2018","25.80","25.80","25.80","25.80","","0.00%"
"07/03/2018","25.80","25.80","25.80","25.80","","0.39%"
"07/02/2018","25.70","25.70","25.70","25.70","","-11.01%"
"06/29/2018","28.88","28.88","28.88","28.88","","-0.41%"
"06/28/2018","29.00","29.00","29.00","29.00","","3.76%"
"06/27/2018","27.95","27.95","27.95","27.95","","2.19%"
"06/26/2018","27.35","27.35","27.35","27.35","","-1.62%"
"06/25/2018","27.80","27.80","27.80","27.80","","3.15%"
"06/22/2018","26.95","26.95","26.95","26.95","","0.37%"
"06/21/2018","26.85","26.85","26.85","26.85","","1.13%"
"06/20/2018","26.55","26.55","26.55","26.55","","1.14%"
"06/19/2018","26.25","26.25","26.25","26.25","8.16K","-1.50%"
"06/18/2018","26.65","26.65","26.65","26.65","","-2.02%"
"06/15/2018","27.20","27.20","27.20","27.20","","1.49%"
"06/14/2018","26.80","26.80","26.80","26.80","","0.00%"
"06/13/2018","26.80","26.80","26.80","26.80","","0.56%"
"06/12/2018","26.65","26.65","26.65","26.65","","-0.56%"
"06/11/2018","26.80","26.80","26.80","26.80","","0.37%"
"06/08/2018","26.70","26.70","26.70","26.70","","-0.37%"
"06/07/2018","26.80","26.80","26.80","26.80","","-0.19%"
"06/06/2018","26.85","26.85","26.85","26.85","","-0.56%"
"06/05/2018","27.00","27.00","27.00","27.00","","-0.18%"
"06/04/2018","27.05","27.05","27.05","27.05","","0.19%"
"06/01/2018","27.00","27.00","27.00","27.00","","7.40%"
"05/31/2018","25.14","25.14","25.14","25.14","","1.58%"
"05/30/2018","24.75","24.75","24.75","24.75","","1.85%"
"05/29/2018","24.30","24.30","24.30","24.30","","-3.95%"
"05/25/2018","25.30","25.30","25.30","25.30","","-0.39%"
"05/24/2018","25.40","25.40","25.40","25.40","","0.20%"
"05/23/2018","25.35","25.35","25.35","25.35","","1.81%"
"05/22/2018","24.90","24.90","24.90","24.90","","1.84%"
"05/21/2018","24.45","24.45","24.45","24.45","","0.82%"
"05/18/2018","24.25","24.25","24.25","24.25","","-0.21%"
"05/17/2018","24.30","24.30","24.30","24.30","","1.04%"
"05/16/2018","24.05","24.05","24.05","24.05","","-1.03%"
"05/15/2018","24.30","24.30","24.30","24.30","","-0.41%"
"05/14/2018","24.40","24.40","24.40","24.40","","0.00%"
"05/11/2018","24.40","24.40","24.40","24.40","","0.62%"
"05/10/2018","24.25","24.25","24.25","24.25","","0.83%"
"05/09/2018","24.05","24.05","24.05","24.05","","0.63%"
"05/08/2018","23.90","23.90","23.90","23.90","","0.00%"
"05/07/2018","23.90","23.90","23.90","23.90","","0.00%"
"05/04/2018","23.90","23.90","23.90","23.90","","0.42%"
"05/03/2018","23.80","23.80","23.80","23.80","","-0.83%"
"05/02/2018","24.00","24.00","24.00","24.00","1.92K","-1.23%"
"05/01/2018","24.30","24.30","24.30","24.30","","-7.07%"
"04/30/2018","26.15","26.15","26.15","26.15","","3.36%"
"04/27/2018","25.30","25.30","25.30","25.30","","1.00%"
"04/26/2018","25.05","25.05","25.05","25.05","","0.20%"
"04/25/2018","25.00","25.00","25.00","25.00","","1.83%"
"04/24/2018","24.55","24.55","24.55","24.55","","1.45%"
"04/23/2018","24.20","24.20","24.20","24.20","","0.62%"
"04/20/2018","24.05","24.05","24.05","24.05","","0.21%"
"04/19/2018","24.00","24.00","24.00","24.00","","-1.03%"
"04/18/2018","24.25","24.25","24.25","24.25","","0.21%"
"04/17/2018","24.20","24.20","24.20","24.20","","-0.41%"
"04/16/2018","24.30","24.30","24.30","24.30","","0.62%"
"04/13/2018","24.15","24.15","24.15","24.15","","0.84%"
"04/12/2018","23.95","23.95","23.95","23.95","","-0.21%"
"04/11/2018","24.00","24.00","24.00","24.00","","0.21%"
"04/10/2018","23.95","23.95","23.95","23.95","","-0.83%"
"04/09/2018","24.15","24.15","24.15","24.15","","0.21%"
"04/06/2018","24.10","24.10","24.10","24.10","","0.21%"
"04/05/2018","24.05","24.05","24.05","24.05","","-0.21%"
"04/04/2018","24.10","24.10","24.10","24.10","","0.63%"
"04/03/2018","23.95","23.95","23.95","23.95","","0.84%"
"04/02/2018","23.75","23.75","23.75","23.75","","-13.51%"
"03/29/2018","27.46","27.46","27.46","27.46","","0.04%"
"03/28/2018","27.45","27.45","27.45","27.45","","0.37%"
"03/27/2018","27.35","27.35","27.35","27.35","","0.55%"
"03/26/2018","27.20","27.20","27.20","27.20","","0.00%"
"03/23/2018","27.20","27.20","27.20","27.20","","0.18%"
"03/22/2018","27.15","27.15","27.15","27.15","","-0.18%"
"03/21/2018","27.20","27.20","27.20","27.20","","0.93%"
"03/20/2018","26.95","26.95","26.95","26.95","","1.32%"
"03/19/2018","26.60","26.60","26.60","26.60","","0.00%"
"03/16/2018","26.60","26.60","26.60","26.60","","0.00%"
"03/15/2018","26.60","26.60","26.60","26.60","","-0.93%"
"03/14/2018","26.85","26.85","26.85","26.85","","-0.74%"
"03/13/2018","27.05","27.05","27.05","27.05","","0.00%"
"03/12/2018","27.05","27.05","27.05","27.05","","1.12%"
"03/09/2018","26.75","26.75","26.75","26.75","","0.00%"
"03/08/2018","26.75","26.75","26.75","26.75","","0.00%"
"03/07/2018","26.75","26.75","26.75","26.75","","-0.56%"
"03/06/2018","26.90","26.90","26.90","26.90","","0.94%"
"03/05/2018","26.65","26.65","26.65","26.65","","0.19%"
"03/02/2018","26.60","26.60","26.60","26.60","","1.14%"
"03/01/2018","26.30","26.30","26.30","26.30","","-0.75%"
"02/28/2018","26.50","26.50","26.50","26.50","","0.19%"
"02/27/2018","26.45","26.45","26.45","26.45","","0.38%"
"02/26/2018","26.35","26.35","26.35","26.35","","-0.38%"
"02/23/2018","26.45","26.45","26.45","26.45","","-2.04%"
"02/22/2018","27.00","27.00","27.00","27.00","","-4.76%"
"02/21/2018","28.35","28.35","28.35","28.35","","-0.18%"
"02/20/2018","28.40","28.40","28.40","28.40","","3.27%"
"02/16/2018","27.50","27.50","27.50","27.50","","-0.54%"
"02/15/2018","27.65","27.65","27.65","27.65","","-2.12%"
"02/14/2018","28.25","28.25","28.25","28.25","","-1.40%"
"02/13/2018","28.65","28.65","28.65","28.65","","1.60%"
"02/12/2018","28.20","28.20","28.20","28.20","","-3.09%"
"02/09/2018","29.10","29.10","29.10","29.10","","-5.37%"
"02/08/2018","30.75","30.75","30.75","30.75","","0.82%"
"02/07/2018","30.50","30.50","30.50","30.50","","-1.13%"
"02/06/2018","30.85","30.85","30.85","30.85","","0.82%"
"02/05/2018","30.60","30.60","30.60","30.60","","-5.70%"
"02/02/2018","32.45","32.45","32.45","32.45","","-0.76%"
"02/01/2018","32.70","32.70","32.70","32.70","","-31.35%"
"01/31/2018","47.63","47.63","47.63","47.63","","-18.79%"
